censusVersion,repository,headSha,path,coordinateKind,coordinateId,line,engine,excerptSha256,family,intendedOwner,disposition,measurement,cause,generatedBy,notes
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,expression,expr:.github/workflows/lint-readme-presence.yml:0,58,actions-expression,3e80460167683918ee0112d8035850828800fffd27cd4ff07d55ebcfade04106,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,expression,expr:.github/workflows/lint-readme-presence.yml:1,61,actions-expression,355ef9254b438f10fbd85396c25bc64465295a325549f5d6fb8c508d6f37a1c3,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,expression,expr:.github/workflows/lint-readme-presence.yml:2,64,actions-expression,487691324ab7afb330ed7163b79ccb8f27b84f66aa53673353ad8fd886301867,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,expression,expr:.github/workflows/lint-readme-presence.yml:3,89,actions-expression,e14c01566eab6ac42ceedd9a2f11a947599f683b5debdedb70a79182b2f53bb4,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,expression,expr:.github/workflows/lint-readme-presence.yml:4,95,actions-expression,ea42a5217199d50138b8512c35697a191fb754c9ab884ee167e0f18b596b6920,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,expression,expr:.github/workflows/lint-readme-presence.yml:5,96,actions-expression,e9948b46cecfa91c624566424308894690e4c76e034e46196244850e6d4ed96c,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,expression,expr:.github/workflows/lint-readme-presence.yml:6,97,actions-expression,1fa9ebba511ada1b49c6ff8c90423ab33644375112d5a55ea99397086313ff61,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,expression,expr:.github/workflows/lint-readme-presence.yml:7,106,actions-expression,97ba7e9a3653ff2c6133f58a2a9777a04e3b4ac22817cf7481082ab067d1907f,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,expression,expr:.github/workflows/lint-readme-presence.yml:8,107,actions-expression,bca3978cbc3dc644ed9e2fd8ed928e643275a20d3b2a39ad5905a3ae76293981,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,expression,expr:.github/workflows/lint-readme-presence.yml:9,118,actions-expression,97ba7e9a3653ff2c6133f58a2a9777a04e3b4ac22817cf7481082ab067d1907f,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,expression,expr:.github/workflows/lint-readme-presence.yml:10,119,actions-expression,bca3978cbc3dc644ed9e2fd8ed928e643275a20d3b2a39ad5905a3ae76293981,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,expression,expr:.github/workflows/lint-readme-presence.yml:11,136,actions-expression,63311213700f7dc5583e84c7f746742bd5563ba98358e4ceceb928487fc1ff52,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,expression,expr:.github/workflows/lint-readme-presence.yml:12,137,actions-expression,f6a3040ad2afc76751e651bed116d663e88583cfb2e2fe1326910ede87cc773f,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,expression,expr:.github/workflows/lint-readme-presence.yml:13,138,actions-expression,20a1a8a947f19f8068e0e9a9a943c73dacb0e4bf23806a3e5e550a9bc108bf32,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,expression,expr:.github/workflows/lint-readme-presence.yml:14,139,actions-expression,cf09e0b2aed828a59f0da922ffb9c82efaeea86da4e1f644a4ecabd32d2d5335,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,expression,expr:.github/workflows/lint-readme-presence.yml:15,144,actions-expression,661cdbdd2b7adfa1ae2491f0de4362175611fdb9db00f66a2c6372da3bcaa927,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,expression,expr:.github/workflows/lint-readme-presence.yml:16,145,actions-expression,22eceaead87df523f996fcd01bc008d568d3d82e2715dd78cb31e3edc8e1c17d,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,expression,expr:.github/workflows/lint-readme-presence.yml:17,146,actions-expression,97ba7e9a3653ff2c6133f58a2a9777a04e3b4ac22817cf7481082ab067d1907f,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,expression,expr:.github/workflows/lint-readme-presence.yml:18,147,actions-expression,bca3978cbc3dc644ed9e2fd8ed928e643275a20d3b2a39ad5905a3ae76293981,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,expression,expr:.github/workflows/lint-readme-presence.yml:19,148,actions-expression,a027d8217254a6ac67717f18047fe1aeebd16798a767a65b760abf655e47c4e1,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,uses-edge,uses:.github/workflows/lint-readme-presence.yml:0,100,actions-yaml,66f7a65eb62ee2d070b1775d0f6a6daee19b1bcaa4487e4d1d82ac949d085abd,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,step-security/harden-runner@bf7454d06d71f1098171f2acdf0cd4708d7b5920
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,uses-edge,uses:.github/workflows/lint-readme-presence.yml:1,134,actions-yaml,e489c5dee9b86ae48af16955d482ab628ae1b42e911d77112672adb2228f14f4,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,actions/create-github-app-token@bcd2ba49218906704ab6c1aa796996da409d3eb1
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,run-block,run:.github/workflows/lint-readme-presence.yml:0,108,shell,79431d20f033d40b1f4753a67318311f037c0da67754297a2848321baf3024b5,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,run-block,run:.github/workflows/lint-readme-presence.yml:1,120,shell,21c6fd79d005bc83a1e89464e373ccaa5736da71dc6c8c0b6dba451e16da918f,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,command-reference,cmd:.github/workflows/lint-readme-presence.yml:1:1,122,shell,4c1029697ee358715d3a14a2add817c4b01651440de808371f78165ac90dc581,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,owner
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,command-reference,cmd:.github/workflows/lint-readme-presence.yml:1:2,123,shell,82a3537ff0dbce7eec35d69edc3a189ee6f17d82f353a553f9aa96cb0be3ce89,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,name
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,run-block,run:.github/workflows/lint-readme-presence.yml:2,149,shell,a503faf549dc252c4e65fd0ad5cf3d9bf34807fb5a6ca1d470bb5f9c0040ed26,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,command-reference,cmd:.github/workflows/lint-readme-presence.yml:2:4,154,shell,26cafb94003a654827f52047a9368c0821f01f4512828a68f7bd4b44e6a0afcf,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,targets
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,command-reference,cmd:.github/workflows/lint-readme-presence.yml:2:6,156,shell,86e70217998f08bdb1ff7a689f976e171441f3e07c62351b1e918d43d767796d,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,visibility_flag
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,command-reference,cmd:.github/workflows/lint-readme-presence.yml:2:8,158,shell,efa1f375d76194fa51a3556a97e641e61685f914d446979da50a551a4333ffd7,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,public
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,command-reference,cmd:.github/workflows/lint-readme-presence.yml:2:9,159,shell,86e70217998f08bdb1ff7a689f976e171441f3e07c62351b1e918d43d767796d,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,visibility_flag
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,command-reference,cmd:.github/workflows/lint-readme-presence.yml:2:11,161,shell,5ef5ef0364b6939c4ca61f34b393f7b368d1be8619647aaf83d5b395919ab629,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,all
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,command-reference,cmd:.github/workflows/lint-readme-presence.yml:2:18,168,shell,846e82f9f1e710bb1e427c8a4e924b14e892d8b928203d53926f586940d267a6,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,mapfile
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,command-reference,cmd:.github/workflows/lint-readme-presence.yml:2:20,170,shell,2903d237c8474e8b1ba520a3d8f8c0eebf8c56ad068fb851d178cf6131354d70,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,--json
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,command-reference,cmd:.github/workflows/lint-readme-presence.yml:2:21,171,shell,5405946119877539bf0708ac52c8f60a3c6058f81ce0aaa77f0ac747904e139c,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,--jq
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,command-reference,cmd:.github/workflows/lint-readme-presence.yml:2:26,176,shell,21779865089f4ef56c25a2c39d1195b1517bf23217d3361b87501f13a5c9c636,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,repos_scanned
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,command-reference,cmd:.github/workflows/lint-readme-presence.yml:2:27,177,shell,d981be1a67731223f6146c3a8536aaea78eacecc5ea5b7283aeeeb154c40f2f5,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,repos_missing
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,command-reference,cmd:.github/workflows/lint-readme-presence.yml:2:28,178,shell,574fe2ad9ee5ae95a35699816d41d68f27e839a6f0fbbc5512efcf16ecbd2b51,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,orgs_missing_profile
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,command-reference,cmd:.github/workflows/lint-readme-presence.yml:2:29,179,shell,9455a7aaa639285fdaa969df11402e14ac3d9f393eebacaee32ead5564516158,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,summary_lines
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,command-reference,cmd:.github/workflows/lint-readme-presence.yml:2:30,180,shell,bdd23d990cbb74defc9739a0148ecd2c42da398d911a99290f02a175f320d835,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,missing_readme_lines
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,command-reference,cmd:.github/workflows/lint-readme-presence.yml:2:31,181,shell,291acc009c153eea2aeea3de4b4ef641ad5b604fec6f1f60f3fca210f2ecaba5,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,missing_profile_lines
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,command-reference,cmd:.github/workflows/lint-readme-presence.yml:2:35,185,shell,21779865089f4ef56c25a2c39d1195b1517bf23217d3361b87501f13a5c9c636,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,repos_scanned
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,command-reference,cmd:.github/workflows/lint-readme-presence.yml:2:36,186,shell,4c1029697ee358715d3a14a2add817c4b01651440de808371f78165ac90dc581,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,owner
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,command-reference,cmd:.github/workflows/lint-readme-presence.yml:2:37,187,shell,82a3537ff0dbce7eec35d69edc3a189ee6f17d82f353a553f9aa96cb0be3ce89,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,name
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,command-reference,cmd:.github/workflows/lint-readme-presence.yml:2:42,192,shell,d981be1a67731223f6146c3a8536aaea78eacecc5ea5b7283aeeeb154c40f2f5,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,repos_missing
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,command-reference,cmd:.github/workflows/lint-readme-presence.yml:2:43,193,shell,bdd23d990cbb74defc9739a0148ecd2c42da398d911a99290f02a175f320d835,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,missing_readme_lines
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,command-reference,cmd:.github/workflows/lint-readme-presence.yml:2:52,202,shell,574fe2ad9ee5ae95a35699816d41d68f27e839a6f0fbbc5512efcf16ecbd2b51,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,orgs_missing_profile
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-presence.yml,command-reference,cmd:.github/workflows/lint-readme-presence.yml:2:53,203,shell,291acc009c153eea2aeea3de4b4ef641ad5b604fec6f1f60f3fca210f2ecaba5,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,missing_profile_lines
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,file,file:.github/workflows/lint-readme-structure.yml,1,actions-yaml,955b20e22f159530037fe5d8e2ab9301c510c75de85f5d7aaf1bff0b2bc3a13e,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,expression,expr:.github/workflows/lint-readme-structure.yml:0,56,actions-expression,3e80460167683918ee0112d8035850828800fffd27cd4ff07d55ebcfade04106,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,expression,expr:.github/workflows/lint-readme-structure.yml:1,59,actions-expression,30c2613ce931eaa254cec3189eda9479aba473761916eb1dfd1849fe2703999c,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,expression,expr:.github/workflows/lint-readme-structure.yml:2,62,actions-expression,78e9532dd377d86f8221986d3eb768826e824c68c57e1f8b70f3ba727ef11254,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,expression,expr:.github/workflows/lint-readme-structure.yml:3,87,actions-expression,e14c01566eab6ac42ceedd9a2f11a947599f683b5debdedb70a79182b2f53bb4,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,expression,expr:.github/workflows/lint-readme-structure.yml:4,93,actions-expression,ea42a5217199d50138b8512c35697a191fb754c9ab884ee167e0f18b596b6920,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,expression,expr:.github/workflows/lint-readme-structure.yml:5,94,actions-expression,122bf0682099400876f9af6e25c14919a8c1103cb07677068d048edcab024d94,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,expression,expr:.github/workflows/lint-readme-structure.yml:6,95,actions-expression,af9e72a35482e585628452edcb35ca1ec1118964fdf058326dc6ffca8d5a1ad2,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,expression,expr:.github/workflows/lint-readme-structure.yml:7,104,actions-expression,97ba7e9a3653ff2c6133f58a2a9777a04e3b4ac22817cf7481082ab067d1907f,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,expression,expr:.github/workflows/lint-readme-structure.yml:8,105,actions-expression,bca3978cbc3dc644ed9e2fd8ed928e643275a20d3b2a39ad5905a3ae76293981,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,expression,expr:.github/workflows/lint-readme-structure.yml:9,115,actions-expression,97ba7e9a3653ff2c6133f58a2a9777a04e3b4ac22817cf7481082ab067d1907f,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,expression,expr:.github/workflows/lint-readme-structure.yml:10,116,actions-expression,bca3978cbc3dc644ed9e2fd8ed928e643275a20d3b2a39ad5905a3ae76293981,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,expression,expr:.github/workflows/lint-readme-structure.yml:11,132,actions-expression,63311213700f7dc5583e84c7f746742bd5563ba98358e4ceceb928487fc1ff52,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,expression,expr:.github/workflows/lint-readme-structure.yml:12,133,actions-expression,f6a3040ad2afc76751e651bed116d663e88583cfb2e2fe1326910ede87cc773f,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,expression,expr:.github/workflows/lint-readme-structure.yml:13,134,actions-expression,20a1a8a947f19f8068e0e9a9a943c73dacb0e4bf23806a3e5e550a9bc108bf32,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,expression,expr:.github/workflows/lint-readme-structure.yml:14,135,actions-expression,cf09e0b2aed828a59f0da922ffb9c82efaeea86da4e1f644a4ecabd32d2d5335,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,expression,expr:.github/workflows/lint-readme-structure.yml:15,140,actions-expression,661cdbdd2b7adfa1ae2491f0de4362175611fdb9db00f66a2c6372da3bcaa927,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,expression,expr:.github/workflows/lint-readme-structure.yml:16,141,actions-expression,22eceaead87df523f996fcd01bc008d568d3d82e2715dd78cb31e3edc8e1c17d,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,expression,expr:.github/workflows/lint-readme-structure.yml:17,142,actions-expression,97ba7e9a3653ff2c6133f58a2a9777a04e3b4ac22817cf7481082ab067d1907f,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,expression,expr:.github/workflows/lint-readme-structure.yml:18,143,actions-expression,bca3978cbc3dc644ed9e2fd8ed928e643275a20d3b2a39ad5905a3ae76293981,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,expression,expr:.github/workflows/lint-readme-structure.yml:19,144,actions-expression,a027d8217254a6ac67717f18047fe1aeebd16798a767a65b760abf655e47c4e1,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,uses-edge,uses:.github/workflows/lint-readme-structure.yml:0,98,actions-yaml,66f7a65eb62ee2d070b1775d0f6a6daee19b1bcaa4487e4d1d82ac949d085abd,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,step-security/harden-runner@bf7454d06d71f1098171f2acdf0cd4708d7b5920
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,uses-edge,uses:.github/workflows/lint-readme-structure.yml:1,130,actions-yaml,e489c5dee9b86ae48af16955d482ab628ae1b42e911d77112672adb2228f14f4,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,actions/create-github-app-token@bcd2ba49218906704ab6c1aa796996da409d3eb1
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,run-block,run:.github/workflows/lint-readme-structure.yml:0,106,shell,1a003ad6a30008857e38eb31b2a2181adee5332bb48d34c006c6ed58e0d39510,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,run-block,run:.github/workflows/lint-readme-structure.yml:1,117,shell,91e47caa241f30e468f191bce343879d4f4157a2867a8d139573a97541365154,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:1:1,119,shell,4c1029697ee358715d3a14a2add817c4b01651440de808371f78165ac90dc581,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,owner
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:1:2,120,shell,82a3537ff0dbce7eec35d69edc3a189ee6f17d82f353a553f9aa96cb0be3ce89,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,name
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,run-block,run:.github/workflows/lint-readme-structure.yml:2,145,shell,2a9f7179bd5469303fc299147e24f48e2c6fe1bcfa742a91b2b15d065d28568f,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:4,150,shell,26cafb94003a654827f52047a9368c0821f01f4512828a68f7bd4b44e6a0afcf,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,targets
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:6,152,shell,86e70217998f08bdb1ff7a689f976e171441f3e07c62351b1e918d43d767796d,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,visibility_flag
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/lint-readme-structure.yml,command-reference,cmd:.github/workflows/lint-readme-structure.yml:2:8,154,shell,efa1f375d76194fa51a3556a97e641e61685f914d446979da50a551a4333ffd7,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,public
